ZIP_Code	CITY_NAME	ST_ABBREV	SERVICE_Avail
27929	CURRITUCK	NC	Fiber
37809	MIDWAY	TN	Fiber
27818	COMO	NC	Fiber
72745	LOWELL	AR	Fiber
07439	OGDENSBURG	NJ	Fiber
28556	MERRITT	NC	Fiber
72102	MC RAE	AR	Fiber
46048	INGALLS	IN	Fiber
36321	COWARTS	AL	Fiber
43413	CYGNET	OH	Fiber
38327	CRUMP	TN	Fiber
22969	SCHUYLER	VA	Fiber
45390	UNION CITY	OH	Fiber
37691	TRADE	TN	Fiber
17237	MONT ALTO	PA	Fiber
16045	LYNDORA	PA	Fiber
36071	RUTLEDGE	AL	Fiber
15534	BUFFALO MILLS	PA	Fiber
64668	NORBORNE	MO	Fiber
27964	POINT HARBOR	NC	Fiber
27942	HARRELLSVILLE	NC	Fiber
45321	ELDORADO	OH	Fiber
17214	BLUE RIDGE SUMMIT	PA	Fiber
66442	FORT RILEY	KS	Fiber
28579	SMYRNA	NC	Fiber
28528	GLOUCESTER	NC	Fiber
08540	PRINCETON	NJ	Fiber
27941	HARBINGER	NC	Fiber
45740	JACKSONVILLE	OH	Fiber
17582	WASHINGTON BORO	PA	Fiber
17603	LANCASTER	PA	Fiber
17550	MAYTOWN	PA	Fiber
35178	VINCENT	AL	Fiber
28524	DAVIS	NC	Fiber
43076	THORNVILLE	OH	Fiber
17235	MARION	PA	Fiber
36034	GLENWOOD	AL	Fiber
45328	GETTYSBURG	OH	Fiber
46913	BRINGHURST	IN	Fiber
63304	SAINT CHARLES	MO	Fiber
43437	JERRY CITY	OH	Fiber
45381	WEST ALEXANDRIA	OH	Fiber
